,QuestionId,Age_vot,AnsRank,Votes,ReScore,Norm_Pos,Norm_Pos_2,Norm_DRank
0,704.0,55,1,1.0,0.916666666667,1.0,1.0,0.0
0,704.0,94,1,1.0,0.923076923077,1.0,1.0,0.0
0,704.0,661,1,1.0,0.928571428571,1.0,1.0,0.0
0,704.0,1178,1,1.0,0.933333333333,1.0,1.0,0.0
0,704.0,1198,1,1.0,0.9375,1.0,1.0,0.0
0,706.0,0,1,1.0,0.0,1.0,1.0,0.0
1,706.0,0,1,1.0,0.0,1.0,1.0,0.0
2,706.0,0,1,1.0,0.0,1.0,1.0,0.0
3,706.0,0,1,1.0,0.0,1.0,1.0,0.0
4,706.0,0,1,1.0,0.0,1.0,1.0,0.0
0,706.0,1,1,0.0,0.0,0.5,0.25,0.0
1,706.0,1,1,0.0,0.0,0.5,0.25,0.0
2,706.0,1,1,0.0,0.0,0.5,0.25,0.0
3,706.0,1,1,0.0,0.0,0.5,0.25,0.0
4,706.0,1,1,1.0,0.0,0.5,0.25,0.0
5,706.0,1,1,1.0,0.0,0.5,0.25,0.0
6,706.0,1,1,1.0,0.0,0.5,0.25,0.0
7,706.0,1,1,1.0,0.0,0.5,0.25,0.0
8,706.0,1,1,1.0,0.0,0.5,0.25,0.0
9,706.0,1,1,1.0,0.0,0.5,0.25,0.0
10,706.0,1,1,1.0,0.0,0.5,0.25,0.0
11,706.0,1,1,1.0,0.0,0.5,0.25,0.0
12,706.0,1,1,1.0,0.0,0.5,0.25,0.0
0,706.0,2,1,0.0,0.833333333333,0.5,0.25,0.0
1,706.0,2,1,1.0,0.833333333333,0.5,0.25,0.0
0,706.0,3,1,1.0,0.933333333333,0.5,0.25,0.0
1,706.0,3,1,1.0,0.933333333333,0.5,0.25,0.0
0,706.0,4,1,1.0,0.9375,0.5,0.25,0.0
0,706.0,14,1,1.0,0.944444444444,0.5,0.25,0.0
0,706.0,34,1,1.0,0.947368421053,0.5,0.25,0.0
0,706.0,36,1,1.0,0.95,0.5,0.25,0.0
0,706.0,70,1,1.0,0.952380952381,0.5,0.25,0.0
0,706.0,439,1,1.0,0.954545454545,0.5,0.25,0.0
0,709.0,0,1,1.0,0.0,1.0,1.0,0.0
1,709.0,0,1,1.0,0.0,1.0,1.0,0.0
0,709.0,1,1,1.0,0.0,1.0,1.0,0.0
0,709.0,2,1,1.0,0.666666666667,1.0,1.0,0.0
0,709.0,6,1,1.0,0.75,1.0,1.0,0.0
0,709.0,42,1,1.0,0.8,1.0,1.0,0.0
0,719.0,0,1,0.0,0.0,0.5,0.25,0.0
1,719.0,0,1,0.0,0.0,0.5,0.25,0.0
2,719.0,0,1,1.0,0.0,0.5,0.25,0.0
3,719.0,0,1,1.0,0.0,0.5,0.25,0.0
4,719.0,0,1,1.0,0.0,0.5,0.25,0.0
5,719.0,0,1,1.0,0.0,0.5,0.25,0.0
0,719.0,1,1,0.0,0.0,0.5,0.25,0.0
1,719.0,1,1,1.0,0.0,0.5,0.25,0.0
0,719.0,2,1,0.0,0.8,0.5,0.25,0.0
1,719.0,2,1,1.0,0.8,0.5,0.25,0.0
0,719.0,16,1,1.0,0.833333333333,0.5,0.25,0.0
0,719.0,27,1,1.0,0.857142857143,0.5,0.25,0.0
0,722.0,0,1,0.0,0.0,0.333333333333,0.111111111111,0.0
1,722.0,0,1,0.0,0.0,0.333333333333,0.111111111111,0.0
2,722.0,0,1,0.0,0.0,0.333333333333,0.111111111111,0.0
3,722.0,0,1,1.0,0.0,0.333333333333,0.111111111111,0.0
0,722.0,1,1,0.0,0.0,0.333333333333,0.111111111111,0.0
1,722.0,1,1,0.0,0.0,0.333333333333,0.111111111111,0.0
2,722.0,1,1,1.0,0.0,0.333333333333,0.111111111111,0.0
0,722.0,2,1,1.0,0.666666666667,0.333333333333,0.111111111111,0.0
0,722.0,5,1,0.0,0.75,0.333333333333,0.111111111111,0.0
1,722.0,5,1,0.0,0.75,0.333333333333,0.111111111111,0.0
2,722.0,5,1,1.0,0.75,0.333333333333,0.111111111111,0.0
0,722.0,15,1,0.0,0.75,0.333333333333,0.111111111111,0.0
0,722.0,54,1,1.0,0.8,0.333333333333,0.111111111111,0.0
0,722.0,1188,1,0.0,0.8,0.25,0.0625,0.0
0,722.0,1189,1,0.0,0.8,0.25,0.0625,0.0
0,722.0,1196,1,0.0,0.8,0.2,0.04,0.0
0,722.0,1197,1,0.0,0.8,0.2,0.04,0.0
0,722.0,1198,1,0.0,0.8,0.2,0.04,0.0
0,722.0,1242,1,0.0,0.8,0.2,0.04,0.0
0,722.0,1318,1,0.0,0.8,0.166666666667,0.0277777777778,0.0
0,727.0,1,1,0.0,0.0,0.5,0.25,0.0
1,727.0,1,1,0.0,0.0,0.5,0.25,0.0
2,727.0,1,1,1.0,0.0,0.5,0.25,0.0
3,727.0,1,1,1.0,0.0,0.5,0.25,0.0
4,727.0,1,1,1.0,0.0,0.5,0.25,0.0
5,727.0,1,1,1.0,0.0,0.5,0.25,0.0
0,727.0,2,1,0.0,0.0,0.333333333333,0.111111111111,0.0
1,727.0,2,1,0.0,0.0,0.333333333333,0.111111111111,0.0
2,727.0,2,1,1.0,0.0,0.333333333333,0.111111111111,0.0
0,727.0,3,1,0.0,0.0,0.333333333333,0.111111111111,-0.333333333333
1,727.0,3,1,0.0,0.0,0.333333333333,0.111111111111,-0.333333333333
0,727.0,28,1,0.0,0.8,0.333333333333,0.111111111111,0.0
1,727.0,28,1,1.0,0.8,0.333333333333,0.111111111111,0.0
0,727.0,34,1,0.0,0.8,0.25,0.0625,0.0
0,727.0,35,1,0.0,0.8,0.25,0.0625,0.0
0,727.0,37,1,0.0,0.833333333333,0.25,0.0625,0.0
1,727.0,37,1,1.0,0.833333333333,0.25,0.0625,0.0
0,727.0,55,1,0.0,0.857142857143,0.25,0.0625,0.0
1,727.0,55,1,1.0,0.857142857143,0.25,0.0625,0.0
0,737.0,0,1,1.0,0.0,1.0,1.0,0.0
1,737.0,0,1,1.0,0.0,1.0,1.0,0.0
2,737.0,0,1,1.0,0.0,1.0,1.0,0.0
3,737.0,0,1,1.0,0.0,1.0,1.0,0.0
4,737.0,0,1,1.0,0.0,1.0,1.0,0.0
5,737.0,0,1,1.0,0.0,1.0,1.0,0.0
6,737.0,0,1,1.0,0.0,1.0,1.0,0.0
0,737.0,1,1,1.0,0.0,1.0,1.0,0.0
1,737.0,1,1,1.0,0.0,1.0,1.0,0.0
0,737.0,2,1,1.0,0.875,1.0,1.0,0.0
0,737.0,3,1,1.0,0.9,1.0,1.0,0.0
0,737.0,32,1,1.0,0.909090909091,1.0,1.0,0.0
0,737.0,436,1,1.0,0.916666666667,1.0,1.0,0.0
0,737.0,439,1,1.0,0.923076923077,1.0,1.0,0.0
0,737.0,454,1,1.0,0.928571428571,1.0,1.0,0.0
0,737.0,493,1,1.0,0.933333333333,1.0,1.0,0.0
0,737.0,856,1,1.0,0.9375,1.0,1.0,0.0
0,738.0,0,1,1.0,0.0,1.0,1.0,0.0
1,738.0,0,1,1.0,0.0,1.0,1.0,0.0
2,738.0,0,1,1.0,0.0,1.0,1.0,0.0
3,738.0,0,1,1.0,0.0,1.0,1.0,0.0
0,738.0,1,1,1.0,0.0,1.0,1.0,0.0
0,738.0,2,1,1.0,0.8,1.0,1.0,0.0
0,742.0,0,1,1.0,0.0,1.0,1.0,0.0
0,742.0,1,1,1.0,0.0,1.0,1.0,0.0
0,744.0,2,1,1.0,0.0,1.0,1.0,0.0
1,744.0,2,1,1.0,0.0,1.0,1.0,0.0
2,744.0,2,1,1.0,0.0,1.0,1.0,0.0
0,745.0,0,1,1.0,0.0,1.0,1.0,0.0
1,745.0,0,1,1.0,0.0,1.0,1.0,0.0
2,745.0,0,1,1.0,0.0,1.0,1.0,0.0
0,745.0,1,1,1.0,0.0,1.0,1.0,0.0
1,745.0,1,1,1.0,0.0,1.0,1.0,0.0
2,745.0,1,1,1.0,0.0,1.0,1.0,0.0
0,745.0,2,1,0.0,0.75,0.5,0.25,0.0
1,745.0,2,1,0.0,0.75,0.5,0.25,0.0
2,745.0,2,1,1.0,0.75,0.5,0.25,0.0
0,745.0,3,1,1.0,0.857142857143,0.5,0.25,0.0
0,745.0,192,1,1.0,0.875,0.5,0.25,0.0
1,745.0,192,1,1.0,0.875,0.5,0.25,0.0
0,745.0,193,1,1.0,0.888888888889,0.5,0.25,0.0
0,746.0,0,1,1.0,0.0,1.0,1.0,0.0
0,746.0,1,1,1.0,0.0,1.0,1.0,0.0
0,749.0,0,1,1.0,0.0,1.0,1.0,0.0
1,749.0,0,1,1.0,0.0,1.0,1.0,0.0
2,749.0,0,1,1.0,0.0,1.0,1.0,0.0
3,749.0,0,1,1.0,0.0,1.0,1.0,0.0
0,749.0,1,1,1.0,0.0,1.0,1.0,0.0
0,749.0,2,1,1.0,0.8,1.0,1.0,0.0
0,749.0,32,1,1.0,0.833333333333,1.0,1.0,0.0
0,764.0,0,1,0.0,0.0,0.5,0.25,0.0
1,764.0,0,1,0.0,0.0,0.5,0.25,0.0
2,764.0,0,1,0.0,0.0,0.5,0.25,0.0
3,764.0,0,1,0.0,0.0,0.5,0.25,0.0
4,764.0,0,1,1.0,0.0,0.5,0.25,0.0
5,764.0,0,1,1.0,0.0,0.5,0.25,0.0
6,764.0,0,1,1.0,0.0,0.5,0.25,0.0
7,764.0,0,1,1.0,0.0,0.5,0.25,0.0
8,764.0,0,1,1.0,0.0,0.5,0.25,0.0
9,764.0,0,1,1.0,0.0,0.5,0.25,0.0
10,764.0,0,1,1.0,0.0,0.5,0.25,0.0
0,764.0,1,1,0.0,0.0,0.5,0.25,0.0
1,764.0,1,1,1.0,0.0,0.5,0.25,0.0
0,767.0,0,1,0.0,0.0,0.5,0.25,0.0
1,767.0,0,1,0.0,0.0,0.5,0.25,0.0
2,767.0,0,1,1.0,0.0,0.5,0.25,0.0
3,767.0,0,1,1.0,0.0,0.5,0.25,0.0
4,767.0,0,1,1.0,0.0,0.5,0.25,0.0
5,767.0,0,1,1.0,0.0,0.5,0.25,0.0
6,767.0,0,1,1.0,0.0,0.5,0.25,0.0
0,767.0,1,1,0.0,0.0,0.5,0.25,0.0
1,767.0,1,1,0.0,0.0,0.5,0.25,0.0
2,767.0,1,1,0.0,0.0,0.5,0.25,0.0
3,767.0,1,1,1.0,0.0,0.5,0.25,0.0
4,767.0,1,1,1.0,0.0,0.5,0.25,0.0
5,767.0,1,1,1.0,0.0,0.5,0.25,0.0
6,767.0,1,1,1.0,0.0,0.5,0.25,0.0
0,767.0,2,1,0.0,0.833333333333,0.5,0.25,0.0
1,767.0,2,1,1.0,0.833333333333,0.5,0.25,0.0
0,767.0,5,1,0.0,0.833333333333,0.333333333333,0.111111111111,0.0
0,767.0,6,1,0.0,0.833333333333,0.333333333333,0.111111111111,0.0
0,767.0,89,1,1.0,0.9,0.333333333333,0.111111111111,0.0
0,768.0,0,1,1.0,0.0,1.0,1.0,0.0
1,768.0,0,1,1.0,0.0,1.0,1.0,0.0
2,768.0,0,1,1.0,0.0,1.0,1.0,0.0
3,768.0,0,1,1.0,0.0,1.0,1.0,0.0
4,768.0,0,1,1.0,0.0,1.0,1.0,0.0
5,768.0,0,1,1.0,0.0,1.0,1.0,0.0
6,768.0,0,1,1.0,0.0,1.0,1.0,0.0
0,768.0,1,1,1.0,0.0,1.0,1.0,0.0
1,768.0,1,1,1.0,0.0,1.0,1.0,0.0
0,769.0,0,1,0.0,0.0,0.5,0.25,0.0
1,769.0,0,1,0.0,0.0,0.5,0.25,0.0
2,769.0,0,1,0.0,0.0,0.5,0.25,0.0
3,769.0,0,1,1.0,0.0,0.5,0.25,0.0
4,769.0,0,1,1.0,0.0,0.5,0.25,0.0
5,769.0,0,1,1.0,0.0,0.5,0.25,0.0
0,769.0,1,1,0.0,0.0,0.5,0.25,0.0
1,769.0,1,1,0.0,0.0,0.5,0.25,0.0
2,769.0,1,1,0.0,0.0,0.5,0.25,0.0
3,769.0,1,1,0.0,0.0,0.5,0.25,0.0
4,769.0,1,1,1.0,0.0,0.5,0.25,0.0
5,769.0,1,1,1.0,0.0,0.5,0.25,0.0
0,769.0,2,1,0.0,0.75,0.5,0.25,0.0
1,769.0,2,1,1.0,0.75,0.5,0.25,0.0
0,769.0,9,1,1.0,0.833333333333,0.5,0.25,0.0
0,769.0,23,1,0.0,0.833333333333,0.5,0.25,-0.5
0,769.0,31,1,1.0,0.857142857143,0.5,0.25,-0.5
0,769.0,50,1,1.0,0.875,0.5,0.25,0.0
0,769.0,66,1,1.0,0.888888888889,0.5,0.25,0.0
0,769.0,134,1,1.0,0.9,0.5,0.25,0.0
0,775.0,0,1,0.0,0.0,0.5,0.25,0.0
1,775.0,0,1,0.0,0.0,0.5,0.25,0.0
2,775.0,0,1,0.0,0.0,0.5,0.25,0.0
3,775.0,0,1,0.0,0.0,0.5,0.25,0.0
4,775.0,0,1,0.0,0.0,0.5,0.25,0.0
5,775.0,0,1,1.0,0.0,0.5,0.25,0.0
6,775.0,0,1,1.0,0.0,0.5,0.25,0.0
7,775.0,0,1,1.0,0.0,0.5,0.25,0.0
8,775.0,0,1,1.0,0.0,0.5,0.25,0.0
9,775.0,0,1,1.0,0.0,0.5,0.25,0.0
10,775.0,0,1,1.0,0.0,0.5,0.25,0.0
11,775.0,0,1,1.0,0.0,0.5,0.25,0.0
0,775.0,1,1,0.0,0.0,0.333333333333,0.111111111111,0.0
1,775.0,1,1,0.0,0.0,0.333333333333,0.111111111111,0.0
2,775.0,1,1,0.0,0.0,0.333333333333,0.111111111111,0.0
3,775.0,1,1,0.0,0.0,0.333333333333,0.111111111111,0.0
4,775.0,1,1,1.0,0.0,0.333333333333,0.111111111111,0.0
5,775.0,1,1,1.0,0.0,0.333333333333,0.111111111111,0.0
6,775.0,1,1,1.0,0.0,0.333333333333,0.111111111111,0.0
7,775.0,1,1,1.0,0.0,0.333333333333,0.111111111111,0.0
0,775.0,2,1,0.0,0.875,0.333333333333,0.111111111111,0.0
1,775.0,2,1,0.0,0.875,0.333333333333,0.111111111111,0.0
2,775.0,2,1,1.0,0.875,0.333333333333,0.111111111111,0.0
0,775.0,3,1,0.0,0.875,0.333333333333,0.111111111111,-0.333333333333
0,775.0,4,1,0.0,0.875,0.333333333333,0.111111111111,-0.333333333333
0,775.0,53,1,0.0,0.916666666667,0.333333333333,0.111111111111,0.0
1,775.0,53,1,1.0,0.916666666667,0.333333333333,0.111111111111,0.0
0,775.0,81,1,1.0,0.923076923077,0.333333333333,0.111111111111,0.0
0,775.0,732,1,0.0,0.923076923077,0.333333333333,0.111111111111,0.0
0,775.0,907,1,1.0,0.928571428571,0.333333333333,0.111111111111,0.0
0,781.0,1,1,1.0,0.0,1.0,1.0,0.0
0,781.0,2,1,1.0,0.0,1.0,1.0,0.0
1,781.0,2,1,1.0,0.0,1.0,1.0,0.0
0,781.0,45,1,1.0,0.5,1.0,1.0,0.0
0,781.0,46,1,1.0,0.75,1.0,1.0,0.0
0,781.0,51,1,1.0,0.8,1.0,1.0,0.0
0,782.0,0,1,1.0,0.0,1.0,1.0,0.0
1,782.0,0,1,1.0,0.0,1.0,1.0,0.0
2,782.0,0,1,1.0,0.0,1.0,1.0,0.0
0,782.0,1,1,1.0,0.0,1.0,1.0,0.0
1,782.0,1,1,1.0,0.0,1.0,1.0,0.0
2,782.0,1,1,1.0,0.0,1.0,1.0,0.0
3,782.0,1,1,1.0,0.0,1.0,1.0,0.0
4,782.0,1,1,1.0,0.0,1.0,1.0,0.0
0,782.0,2,1,1.0,0.75,1.0,1.0,0.0
0,782.0,3,1,1.0,0.888888888889,1.0,1.0,0.0
0,782.0,4,1,1.0,0.9,1.0,1.0,0.0
0,782.0,48,1,1.0,0.909090909091,1.0,1.0,0.0
0,782.0,88,1,1.0,0.916666666667,1.0,1.0,0.0
0,787.0,4,1,1.0,0.0,1.0,1.0,0.0
0,787.0,5,1,1.0,0.0,1.0,1.0,0.0
0,787.0,35,1,0.0,0.0,0.5,0.25,0.0
0,787.0,36,1,1.0,0.5,0.5,0.25,0.0
0,787.0,1024,1,1.0,0.666666666667,0.5,0.25,0.0
0,789.0,0,1,1.0,0.0,1.0,1.0,0.0
1,789.0,0,1,1.0,0.0,1.0,1.0,0.0
0,789.0,1,1,0.0,0.0,0.5,0.25,0.0
1,789.0,1,1,1.0,0.0,0.5,0.25,0.0
2,789.0,1,1,1.0,0.0,0.5,0.25,0.0
0,789.0,2,1,1.0,0.666666666667,0.5,0.25,0.0
0,793.0,0,1,0.0,0.0,0.333333333333,0.111111111111,0.0
1,793.0,0,1,0.0,0.0,0.333333333333,0.111111111111,0.0
2,793.0,0,1,1.0,0.0,0.333333333333,0.111111111111,0.0
3,793.0,0,1,1.0,0.0,0.333333333333,0.111111111111,0.0
0,793.0,1,1,0.0,0.0,0.25,0.0625,0.0
1,793.0,1,1,0.0,0.0,0.25,0.0625,0.0
2,793.0,1,1,0.0,0.0,0.25,0.0625,0.0
3,793.0,1,1,1.0,0.0,0.25,0.0625,0.0
4,793.0,1,1,1.0,0.0,0.25,0.0625,0.0
5,793.0,1,1,1.0,0.0,0.25,0.0625,0.0
6,793.0,1,1,1.0,0.0,0.25,0.0625,0.0
7,793.0,1,1,1.0,0.0,0.25,0.0625,0.0
0,793.0,2,1,0.0,0.666666666667,0.25,0.0625,0.0
1,793.0,2,1,0.0,0.666666666667,0.25,0.0625,0.0
2,793.0,2,1,0.0,0.666666666667,0.25,0.0625,0.0
3,793.0,2,1,1.0,0.666666666667,0.25,0.0625,0.0
0,793.0,3,1,1.0,0.875,0.25,0.0625,0.0
0,793.0,7,1,0.0,0.888888888889,0.25,0.0625,0.0
1,793.0,7,1,0.0,0.888888888889,0.25,0.0625,0.0
2,793.0,7,1,0.0,0.888888888889,0.25,0.0625,0.0
3,793.0,7,1,1.0,0.888888888889,0.25,0.0625,0.0
0,793.0,50,1,0.0,0.9,0.25,0.0625,0.0
1,793.0,50,1,1.0,0.9,0.25,0.0625,0.0
0,793.0,83,1,1.0,0.909090909091,0.25,0.0625,0.0
0,793.0,906,1,1.0,0.916666666667,0.25,0.0625,0.0
0,793.0,1031,1,1.0,0.923076923077,0.25,0.0625,0.0
0,798.0,0,1,0.0,0.0,0.25,0.0625,0.0
1,798.0,0,1,0.0,0.0,0.25,0.0625,0.0
2,798.0,0,1,0.0,0.0,0.25,0.0625,0.0
3,798.0,0,1,0.0,0.0,0.25,0.0625,0.0
4,798.0,0,1,0.0,0.0,0.25,0.0625,0.0
5,798.0,0,1,0.0,0.0,0.25,0.0625,0.0
6,798.0,0,1,0.0,0.0,0.25,0.0625,0.0
7,798.0,0,1,0.0,0.0,0.25,0.0625,0.0
8,798.0,0,1,0.0,0.0,0.25,0.0625,0.0
9,798.0,0,1,0.0,0.0,0.25,0.0625,0.0
10,798.0,0,1,1.0,0.0,0.25,0.0625,0.0
11,798.0,0,1,1.0,0.0,0.25,0.0625,0.0
12,798.0,0,1,1.0,0.0,0.25,0.0625,0.0
13,798.0,0,1,1.0,0.0,0.25,0.0625,0.0
14,798.0,0,1,1.0,0.0,0.25,0.0625,0.0
15,798.0,0,1,1.0,0.0,0.25,0.0625,0.0
0,798.0,1,1,0.0,0.0,0.25,0.0625,0.0
1,798.0,1,1,0.0,0.0,0.25,0.0625,0.0
2,798.0,1,1,1.0,0.0,0.25,0.0625,0.0
0,798.0,3,1,0.0,0.0,0.2,0.04,0.0
0,798.0,4,1,0.0,0.0,0.2,0.04,-0.2
1,798.0,4,1,0.0,0.0,0.2,0.04,-0.2
0,798.0,29,1,0.0,0.0,0.2,0.04,-0.2
0,798.0,92,1,0.0,0.0,0.2,0.04,-0.2
0,798.0,141,1,0.0,0.0,0.2,0.04,-0.2
0,798.0,349,1,0.0,0.0,0.2,0.04,-0.2
0,798.0,418,1,0.0,0.0,0.2,0.04,-0.4
0,798.0,714,1,0.0,0.0,0.2,0.04,-0.4
0,805.0,0,1,0.0,0.0,0.333333333333,0.111111111111,0.0
1,805.0,0,1,0.0,0.0,0.333333333333,0.111111111111,0.0
2,805.0,0,1,0.0,0.0,0.333333333333,0.111111111111,0.0
3,805.0,0,1,0.0,0.0,0.333333333333,0.111111111111,0.0
4,805.0,0,1,1.0,0.0,0.333333333333,0.111111111111,0.0
0,805.0,1,1,0.0,0.0,0.333333333333,0.111111111111,0.0
1,805.0,1,1,0.0,0.0,0.333333333333,0.111111111111,0.0
2,805.0,1,1,0.0,0.0,0.333333333333,0.111111111111,0.0
3,805.0,1,1,1.0,0.0,0.333333333333,0.111111111111,0.0
0,805.0,2,1,0.0,0.0,0.333333333333,0.111111111111,-0.333333333333
0,806.0,0,1,1.0,0.0,1.0,1.0,0.0
1,806.0,0,1,1.0,0.0,1.0,1.0,0.0
0,806.0,1,1,1.0,0.0,1.0,1.0,0.0
0,806.0,628,1,1.0,0.666666666667,1.0,1.0,0.0
0,811.0,5,1,1.0,0.0,1.0,1.0,0.0
0,811.0,6,1,1.0,0.0,1.0,1.0,0.0
0,811.0,7,1,1.0,0.5,1.0,1.0,0.0
0,811.0,1067,1,1.0,0.666666666667,1.0,1.0,0.0
0,811.0,1414,1,0.0,0.666666666667,0.333333333333,0.111111111111,0.0
1,811.0,1414,1,0.0,0.666666666667,0.333333333333,0.111111111111,0.0
2,811.0,1414,1,0.0,0.666666666667,0.333333333333,0.111111111111,0.0
0,811.0,1415,1,1.0,0.0,0.333333333333,0.111111111111,-0.333333333333
0,812.0,0,1,1.0,0.0,1.0,1.0,0.0
1,812.0,0,1,1.0,0.0,1.0,1.0,0.0
2,812.0,0,1,1.0,0.0,1.0,1.0,0.0
3,812.0,0,1,1.0,0.0,1.0,1.0,0.0
4,812.0,0,1,1.0,0.0,1.0,1.0,0.0
5,812.0,0,1,1.0,0.0,1.0,1.0,0.0
0,812.0,1,1,1.0,0.0,1.0,1.0,0.0
1,812.0,1,1,1.0,0.0,1.0,1.0,0.0
2,812.0,1,1,1.0,0.0,1.0,1.0,0.0
0,812.0,2,1,1.0,0.857142857143,1.0,1.0,0.0
0,812.0,1162,1,1.0,0.9,1.0,1.0,0.0
0,814.0,1,1,1.0,0.0,1.0,1.0,0.0
1,814.0,1,1,1.0,0.0,1.0,1.0,0.0
0,814.0,2,1,1.0,0.0,1.0,1.0,0.0
0,814.0,5,1,1.0,0.666666666667,1.0,1.0,0.0
0,814.0,38,1,1.0,0.75,1.0,1.0,0.0
0,814.0,428,1,0.0,0.75,0.5,0.25,0.0
0,815.0,1,1,0.0,0.0,0.5,0.25,0.0
1,815.0,1,1,0.0,0.0,0.5,0.25,0.0
2,815.0,1,1,0.0,0.0,0.5,0.25,0.0
3,815.0,1,1,0.0,0.0,0.5,0.25,0.0
4,815.0,1,1,0.0,0.0,0.5,0.25,0.0
5,815.0,1,1,1.0,0.0,0.5,0.25,0.0
6,815.0,1,1,1.0,0.0,0.5,0.25,0.0
7,815.0,1,1,1.0,0.0,0.5,0.25,0.0
0,815.0,2,1,0.0,0.0,0.5,0.25,0.0
1,815.0,2,1,1.0,0.0,0.5,0.25,0.0
0,815.0,176,1,1.0,0.833333333333,0.5,0.25,0.0
0,815.0,637,1,1.0,0.857142857143,0.5,0.25,0.0
0,815.0,638,1,1.0,0.875,0.5,0.25,0.0
0,815.0,646,1,1.0,0.888888888889,0.5,0.25,0.0
0,815.0,778,1,1.0,0.9,0.5,0.25,0.0
0,816.0,1,1,0.0,0.0,0.5,0.25,0.0
1,816.0,1,1,0.0,0.0,0.5,0.25,0.0
2,816.0,1,1,1.0,0.0,0.5,0.25,0.0
3,816.0,1,1,1.0,0.0,0.5,0.25,0.0
0,816.0,2,1,1.0,0.0,0.5,0.25,0.0
0,817.0,1,1,0.0,0.0,0.5,0.25,0.0
1,817.0,1,1,1.0,0.0,0.5,0.25,0.0
0,817.0,2,1,1.0,0.0,0.5,0.25,0.0
0,818.0,1,1,0.0,0.0,0.333333333333,0.111111111111,0.0
1,818.0,1,1,0.0,0.0,0.333333333333,0.111111111111,0.0
2,818.0,1,1,0.0,0.0,0.333333333333,0.111111111111,0.0
3,818.0,1,1,0.0,0.0,0.333333333333,0.111111111111,0.0
4,818.0,1,1,0.0,0.0,0.333333333333,0.111111111111,0.0
5,818.0,1,1,1.0,0.0,0.333333333333,0.111111111111,0.0
0,818.0,2,1,0.0,0.0,0.333333333333,0.111111111111,0.0
1,818.0,2,1,0.0,0.0,0.333333333333,0.111111111111,0.0
2,818.0,2,1,1.0,0.0,0.333333333333,0.111111111111,0.0
0,818.0,3,1,0.0,0.0,0.25,0.0625,0.0
1,818.0,3,1,0.0,0.0,0.25,0.0625,0.0
2,818.0,3,1,0.0,0.0,0.25,0.0625,0.0
3,818.0,3,1,0.0,0.0,0.25,0.0625,0.0
0,818.0,4,1,0.0,0.0,0.25,0.0625,-0.25
1,818.0,4,1,1.0,0.0,0.25,0.0625,-0.25
2,818.0,4,1,1.0,0.0,0.25,0.0625,-0.25
0,818.0,5,1,1.0,0.8,0.25,0.0625,0.0
1,818.0,5,1,1.0,0.8,0.25,0.0625,0.0
0,818.0,6,1,1.0,0.857142857143,0.25,0.0625,0.0
0,818.0,138,1,1.0,0.888888888889,0.25,0.0625,0.0
0,827.0,0,1,0.0,0.0,0.5,0.25,0.0
1,827.0,0,1,0.0,0.0,0.5,0.25,0.0
2,827.0,0,1,1.0,0.0,0.5,0.25,0.0
0,827.0,1,1,0.0,0.0,0.5,0.25,0.0
1,827.0,1,1,1.0,0.0,0.5,0.25,0.0
2,827.0,1,1,1.0,0.0,0.5,0.25,0.0
0,827.0,2,1,1.0,0.666666666667,0.5,0.25,0.0
0,827.0,24,1,0.0,0.666666666667,0.5,0.25,0.0
0,827.0,27,1,1.0,0.8,0.5,0.25,0.0
0,827.0,30,1,1.0,0.833333333333,0.5,0.25,0.0
0,827.0,90,1,1.0,0.857142857143,0.5,0.25,0.0
0,827.0,539,1,0.0,0.857142857143,0.5,0.25,0.0
0,827.0,549,1,0.0,0.857142857143,0.5,0.25,0.0
0,827.0,573,1,1.0,0.875,0.5,0.25,0.0
0,827.0,665,1,0.0,0.875,0.333333333333,0.111111111111,0.0
1,827.0,665,1,0.0,0.875,0.333333333333,0.111111111111,0.0
0,827.0,666,1,0.0,0.875,0.333333333333,0.111111111111,0.0
0,827.0,701,1,1.0,0.888888888889,0.333333333333,0.111111111111,0.0
0,827.0,758,1,1.0,0.9,0.333333333333,0.111111111111,0.0
0,827.0,763,1,1.0,0.909090909091,0.333333333333,0.111111111111,0.0
0,827.0,772,1,1.0,0.916666666667,0.333333333333,0.111111111111,0.0
0,827.0,982,1,0.0,0.0,0.25,0.0625,-0.5
0,827.0,983,1,0.0,0.916666666667,0.25,0.0625,0.0
1,827.0,983,1,0.0,0.916666666667,0.25,0.0625,0.0
0,827.0,1065,1,1.0,0.923076923077,0.25,0.0625,0.0
0,827.0,1068,1,0.0,0.923076923077,0.25,0.0625,0.0
0,827.0,1102,1,1.0,0.928571428571,0.25,0.0625,0.0
0,827.0,1158,1,0.0,0.928571428571,0.25,0.0625,0.0
0,827.0,1262,1,0.0,0.928571428571,0.25,0.0625,0.0
0,827.0,1309,1,1.0,0.933333333333,0.25,0.0625,0.0
1,827.0,1309,1,1.0,0.933333333333,0.25,0.0625,0.0
0,827.0,1373,1,1.0,0.9375,0.25,0.0625,0.0
0,834.0,0,1,0.0,0.0,0.5,0.25,0.0
1,834.0,0,1,1.0,0.0,0.5,0.25,0.0
2,834.0,0,1,1.0,0.0,0.5,0.25,0.0
0,834.0,1,1,0.0,0.0,0.5,0.25,0.0
1,834.0,1,1,1.0,0.0,0.5,0.25,0.0
0,834.0,21,1,0.0,0.0,0.333333333333,0.111111111111,0.0
